frame,person_id,joint_index,x,y,z,visibility
1,0,8,0.7582076191902161,0.2548168897628784,0.07090647518634796,0.9981712698936462
1,0,9,0.7466019988059998,0.2977154552936554,-0.1493372619152069,0.9981322884559631
1,0,10,0.7396504282951355,0.30505743622779846,-0.07648595422506332,0.9972585439682007
1,0,11,0.8474867343902588,0.39215338230133057,-0.2732071578502655,0.9964885711669922
1,0,12,0.7602952122688293,0.4274812638759613,0.19342608749866486,0.9931182265281677
1,0,13,0.7260101437568665,0.4178454279899597,-0.45303452014923096,0.9774311184883118
1,0,14,0.6507730484008789,0.44952312111854553,0.3150715231895447,0.5820000171661377
1,0,15,0.5699213147163391,0.3845120668411255,-0.4544614851474762,0.9455422759056091
1,0,16,0.5417206287384033,0.3912258446216583,0.21827475726604462,0.7079043984413147
1,0,17,0.5327761173248291,0.3715408742427826,-0.5018901228904724,0.9015888571739197
1,0,18,0.5082314610481262,0.37531036138534546,0.20535558462142944,0.6741124987602234
1,0,19,0.5273761749267578,0.36125364899635315,-0.4819328486919403,0.9003493785858154
1,0,20,0.5098636150360107,0.36791786551475525,0.17142567038536072,0.6926254630088806
1,0,21,0.5378181338310242,0.3658100664615631,-0.44547170400619507,0.8827648162841797
1,0,22,0.5244634747505188,0.3736771047115326,0.1962680071592331,0.6853860020637512
1,0,23,0.8258922100067139,0.9288625717163086,-0.11580370366573334,0.807850182056427
1,0,24,0.7655774354934692,0.9132368564605713,0.1174052432179451,0.733379602432251
1,0,25,0.8116143941879272,0.9948323369026184,-0.23710379004478455,0.21798351407051086
1,0,26,0.7491767406463623,0.9659495949745178,0.09089712053537369,0.10368237644433975
1,0,27,0.8086192607879639,1.152713656425476,0.04330318793654442,0.07900472730398178
1,0,28,0.7614878416061401,1.1781820058822632,0.3033358156681061,0.03987813740968704
1,0,29,0.8253670930862427,1.1879931688308716,0.07697642594575882,0.07826831191778183
1,0,30,0.7744747400283813,1.2250999212265015,0.3212636113166809,0.04895840585231781
1,0,31,0.7607771158218384,1.189467191696167,0.027517210692167282,0.09592372179031372
1,0,32,0.7263976335525513,1.2164616584777832,0.2660917043685913,0.061355672776699066
2,0,0,0.73311847448349,0.2725643813610077,-0.1547604501247406,0.9981526136398315
2,0,1,0.7435274124145508,0.2385937124490738,-0.17512169480323792,0.9988169074058533
2,0,2,0.7486441731452942,0.2350015938282013,-0.17510096728801727,0.9987711310386658
2,0,3,0.7543395757675171,0.23142343759536743,-0.17518050968647003,0.998964250087738
2,0,4,0.7369117736816406,0.24431319534778595,-0.12069018185138702,0.9983222484588623
2,0,5,0.7371503114700317,0.2449786216020584,-0.12061619013547897,0.9978026151657104
2,0,6,0.7375239729881287,0.2451973259449005,-0.12064365297555923,0.998283863067627
2,0,7,0.7875401973724365,0.23414796590805054,-0.1982504278421402,0.9984896183013916
2,0,8,0.7598506808280945,0.25482478737831116,0.05590657889842987,0.9978898167610168
2,0,9,0.7490590214729309,0.297906756401062,-0.15795305371284485,0.9977457523345947
2,0,10,0.7418954968452454,0.30541229248046875,-0.08486633747816086,0.9966648817062378
2,0,11,0.8473274111747742,0.39029863476753235,-0.2870258092880249,0.9964531064033508
2,0,12,0.7660616040229797,0.4277900755405426,0.18976424634456635,0.9926887154579163
2,0,13,0.7149208188056946,0.4198988974094391,-0.4470624625682831,0.9769316911697388
2,0,14,0.6544033885002136,0.4522845447063446,0.30409306287765503,0.5587807297706604
2,0,15,0.5652378797531128,0.3847913444042206,-0.39993566274642944,0.9451294541358948
2,0,16,0.5412790179252625,0.3924371302127838,0.2087831199169159,0.6907748579978943
2,0,17,0.527190089225769,0.3717685639858246,-0.4371393322944641,0.9007256627082825
2,0,18,0.5082755088806152,0.37608250975608826,0.1968664675951004,0.6570847630500793
2,0,19,0.5229267477989197,0.3606978952884674,-0.4189470112323761,0.8994780778884888
2,0,20,0.5094820261001587,0.3676566481590271,0.1638234257698059,0.6761437654495239
2,0,21,0.5327261090278625,0.36549317836761475,-0.3894876539707184,0.8813766241073608
2,0,22,0.523978054523468,0.3740195035934448,0.18744590878486633,0.668765664100647
2,0,23,0.8256683945655823,0.9279431700706482,-0.11623623967170715,0.775294303894043
2,0,24,0.7672318816184998,0.9110803008079529,0.11777745187282562,0.699341893196106
2,0,25,0.8044525384902954,0.8893812894821167,-0.2055068463087082,0.2161034196615219
2,0,26,0.7492371201515198,0.8259088397026062,0.0923323780298233,0.1002671867609024
2,0,27,0.7886933088302612,1.0259162187576294,0.08427920192480087,0.07771429419517517
2,0,28,0.755488395690918,1.003488540649414,0.3020167350769043,0.03925948590040207
2,0,29,0.8030439615249634,1.0696072578430176,0.12048377841711044,0.07958967238664627
2,0,30,0.7678251266479492,1.0541566610336304,0.32081159949302673,0.04798293113708496
2,0,31,0.7393328547477722,1.0281786918640137,0.11071416735649109,0.0951494351029396
2,0,32,0.7189827561378479,1.0117015838623047,0.27378302812576294,0.060499005019664764
3,0,0,0.7331372499465942,0.2713630199432373,-0.14084045588970184,0.9979992508888245
3,0,1,0.7436514496803284,0.23806138336658478,-0.16715505719184875,0.9987426400184631
3,0,2,0.7487624287605286,0.23469461500644684,-0.16717958450317383,0.9986979961395264
3,0,3,0.754449725151062,0.23121200501918793,-0.1673043817281723,0.9989078640937805
3,0,4,0.7370951175689697,0.24381883442401886,-0.10726238787174225,0.9981865882873535
3,0,5,0.737415075302124,0.24449186027050018,-0.10723043233156204,0.9976133704185486
3,0,6,0.7379143834114075,0.24470147490501404,-0.10726844519376755,0.9981560707092285
3,0,7,0.7875681519508362,0.23413461446762085,-0.1930205523967743,0.9984424710273743
3,0,8,0.7611039280891418,0.2542616128921509,0.06552943587303162,0.9977627992630005
3,0,9,0.7490386366844177,0.2973434031009674,-0.15171858668327332,0.9976593255996704
3,0,10,0.7419820427894592,0.30496707558631897,-0.07236329466104507,0.9964673519134521
3,0,11,0.8472747802734375,0.39031192660331726,-0.2922421991825104,0.9966186881065369
3,0,12,0.7672707438468933,0.4291766881942749,0.21133296191692352,0.9927012324333191
3,0,13,0.7159328460693359,0.4195268154144287,-0.45176613330841064,0.9779255390167236
3,0,14,0.6565951704978943,0.4529477655887604,0.3295556306838989,0.5414889454841614
3,0,15,0.5651189088821411,0.3839212656021118,-0.41164982318878174,0.9465369582176208
3,0,16,0.5420430898666382,0.3924030363559723,0.22714947164058685,0.6761440634727478
3,0,17,0.5272534489631653,0.3715740740299225,-0.45264875888824463,0.9026976227760315
3,0,18,0.5082865357398987,0.37595877051353455,0.21647925674915314,0.6422954797744751
3,0,19,0.5232258439064026,0.3594760596752167,-0.43343013525009155,0.9013676047325134
3,0,20,0.5093328356742859,0.366212397813797,0.18020568788051605,0.6616591215133667
3,0,21,0.5327840447425842,0.3639187514781952,-0.40174612402915955,0.8832156658172607
3,0,22,0.5239450931549072,0.37364283204078674,0.20400375127792358,0.6550270318984985
3,0,23,0.8256664872169495,0.9280096292495728,-0.1269012987613678,0.7728440165519714
3,0,24,0.7672688364982605,0.9110905528068542,0.12843376398086548,0.6964186429977417
3,0,25,0.8038082122802734,0.994030773639679,-0.21804039180278778,0.22187262773513794
3,0,26,0.7490583062171936,0.9454233050346375,0.09749722480773926,0.10155309736728668
3,0,27,0.7893807888031006,1.156710147857666,0.05543734133243561,0.08243171870708466
3,0,28,0.7555622458457947,1.1618207693099976,0.2938653826713562,0.041567396372556686
3,0,29,0.8052541017532349,1.1921517848968506,0.08981188386678696,0.08492506295442581
3,0,30,0.7679402232170105,1.2075130939483643,0.31061843037605286,0.050552356988191605
3,0,31,0.741507887840271,1.1870321035385132,0.06459210813045502,0.10071275383234024
3,0,32,0.7174233794212341,1.1970049142837524,0.2512986361980438,0.06376317143440247
4,0,0,0.7331343293190002,0.2715853750705719,-0.15249766409397125,0.9976034760475159
4,0,1,0.7436479926109314,0.23847463726997375,-0.17468060553073883,0.9985396265983582
4,0,2,0.7487623691558838,0.23526793718338013,-0.17468075454235077,0.9984780550003052
4,0,3,0.7544487118721008,0.23189231753349304,-0.17479363083839417,0.9987374544143677
4,0,4,0.7370936274528503,0.24423740804195404,-0.11697730422019958,0.9978832006454468
4,0,5,0.7374136447906494,0.2448633313179016,-0.11692226678133011,0.9971935749053955
4,0,6,0.7379146814346313,0.24505464732646942,-0.11696948856115341,0.9978570938110352
4,0,7,0.7875210046768188,0.2346441149711609,-0.19732537865638733,0.99819016456604
4,0,8,0.7612324953079224,0.2544621229171753,0.06181158497929573,0.9973368048667908
4,0,9,0.7490524053573608,0.2979501485824585,-0.15905819833278656,0.9971240758895874
4,0,10,0.7420015931129456,0.30562448501586914,-0.08205334842205048,0.995631992816925
4,0,11,0.8475082516670227,0.39015305042266846,-0.2947841286659241,0.9963661432266235
4,0,12,0.7680131196975708,0.431044340133667,0.20715942978858948,0.9919949769973755
4,0,13,0.7128524780273438,0.4192175269126892,-0.44880059361457825,0.9777408242225647
4,0,14,0.6565181016921997,0.4528834819793701,0.3133704364299774,0.5267901420593262
4,0,15,0.5619246363639832,0.3808514177799225,-0.3926642835140228,0.9464491009712219
4,0,16,0.5420324206352234,0.39129358530044556,0.20455650985240936,0.6638270616531372
4,0,17,0.526389479637146,0.36814412474632263,-0.4320618808269501,0.9019922614097595
4,0,18,0.5079892873764038,0.3738355040550232,0.19117875397205353,0.6293947696685791
4,0,19,0.5227921009063721,0.3559742271900177,-0.4121135473251343,0.9006096720695496
4,0,20,0.5088557004928589,0.363600492477417,0.1597125381231308,0.6490422487258911
4,0,21,0.5322561860084534,0.3608824908733368,-0.38158783316612244,0.8821728229522705
4,0,22,0.523309588432312,0.37107884883880615,0.18351589143276215,0.642701268196106
4,0,23,0.8256670832633972,0.9257055521011353,-0.12637600302696228,0.7483506202697754
4,0,24,0.7674450278282166,0.9110844135284424,0.12784506380558014,0.6719799637794495
4,0,25,0.7968674898147583,0.9764545559883118,-0.22196343541145325,0.21977044641971588
4,0,26,0.7463659644126892,0.9163437485694885,0.09714946895837784,0.09989303350448608
4,0,27,0.7746953368186951,1.153644323348999,0.05616704747080803,0.08021876960992813
4,0,28,0.7411962151527405,1.1523995399475098,0.2844500243663788,0.041189488023519516
4,0,29,0.7893496155738831,1.1739856004714966,0.09085188060998917,0.08370772004127502
4,0,30,0.7538611888885498,1.1765531301498413,0.30181169509887695,0.04956938698887825
4,0,31,0.7197685241699219,1.1562175750732422,0.06901678442955017,0.09818723797798157
4,0,32,0.6972554326057434,1.17618989944458,0.25833943486213684,0.06268559396266937
5,0,0,0.7328449487686157,0.271772176027298,-0.14207585155963898,0.9976497888565063
5,0,1,0.7433260679244995,0.23916597664356232,-0.17023047804832458,0.9985992312431335
5,0,2,0.7484054565429688,0.23623931407928467,-0.17016948759555817,0.9985172152519226
5,0,3,0.7539946436882019,0.23312896490097046,-0.17019234597682953,0.9987881779670715
5,0,4,0.7370741963386536,0.2446361929178238,-0.1100929006934166,0.9980044364929199
5,0,5,0.7374192476272583,0.24518096446990967,-0.11005517840385437,0.9973474740982056
5,0,6,0.7380173802375793,0.24531041085720062,-0.11010810732841492,0.9979738593101501
5,0,7,0.7867570519447327,0.23626014590263367,-0.19566592574119568,0.9982488751411438
5,0,8,0.7623292207717896,0.25460121035575867,0.06237470358610153,0.997431218624115
5,0,9,0.7484731078147888,0.2983756363391876,-0.1550496518611908,0.9971469640731812
5,0,10,0.7418996095657349,0.3056264817714691,-0.07484595477581024,0.9957032799720764
5,0,11,0.8464125990867615,0.38996437191963196,-0.29357287287712097,0.9965189695358276
5,0,12,0.7727906107902527,0.42985162138938904,0.21021725237369537,0.992027997970581
5,0,13,0.707312822341919,0.41283276677131653,-0.40919503569602966,0.9743210077285767
5,0,14,0.6734687685966492,0.4551401734352112,0.333426833152771,0.4891932010650635
5,0,15,0.5614785552024841,0.3764417767524719,-0.3096911609172821,0.9418155550956726
5,0,16,0.5477752685546875,0.39037632942199707,0.25655630230903625,0.6217501759529114
5,0,17,0.5259584188461304,0.3652924597263336,-0.34516847133636475,0.8956776857376099
5,0,18,0.5105612874031067,0.37351521849632263,0.25803300738334656,0.591671884059906
5,0,19,0.5224198698997498,0.3529694676399231,-0.32284265756607056,0.8936061859130859
5,0,20,0.5109489560127258,0.3629149794578552,0.2168022245168686,0.6103362441062927
5,0,21,0.5320358872413635,0.35688450932502747,-0.2968219816684723,0.8740582466125488
5,0,22,0.5237783789634705,0.36919113993644714,0.23393774032592773,0.6042143702507019
5,0,23,0.8204660415649414,0.9215609431266785,-0.1272086799144745,0.770335853099823
5,0,24,0.7678276300430298,0.9046898484230042,0.1282813996076584,0.6984597444534302
5,0,25,0.738417387008667,0.6548025012016296,-0.22670863568782806,0.24614225327968597
5,0,26,0.7201555967330933,0.6137191653251648,0.20830440521240234,0.10262202471494675
5,0,27,0.5895593166351318,0.5655322074890137,-0.016332080587744713,0.1077960878610611
5,0,28,0.5905392169952393,0.5091977715492249,0.31652721762657166,0.047766752541065216
5,0,29,0.5730867385864258,0.5804575085639954,0.004016757011413574,0.11669943481683731
5,0,30,0.5731446146965027,0.5274245142936707,0.32209309935569763,0.05673346668481827
5,0,31,0.5452180504798889,0.45147740840911865,-0.028900768607854843,0.12946584820747375
5,0,32,0.557452380657196,0.39135292172431946,0.2964268922805786,0.07127785682678223
6,0,0,0.733818769454956,0.27099400758743286,-0.14394576847553253,0.9974714517593384
6,0,1,0.744393527507782,0.23863406479358673,-0.16916067898273468,0.9985101819038391
6,0,2,0.7496551871299744,0.23581567406654358,-0.1691289246082306,0.99843430519104
6,0,3,0.7554358839988708,0.23273077607154846,-0.16918699443340302,0.9987116456031799
6,0,4,0.7375578284263611,0.24419119954109192,-0.110980324447155,0.9978358745574951
6,0,5,0.7377731204032898,0.2448103129863739,-0.11094983667135239,0.9971110820770264
6,0,6,0.7382680177688599,0.24500726163387299,-0.110995814204216,0.9977948069572449
6,0,7,0.7870093584060669,0.23601102828979492,-0.19351473450660706,0.9982050657272339
6,0,8,0.7623986601829529,0.2541863024234772,0.06297337263822556,0.9972850680351257
6,0,9,0.7497771978378296,0.297836571931839,-0.1532297134399414,0.9969959259033203
6,0,10,0.7427617907524109,0.3051462769508362,-0.07532308250665665,0.9954075813293457
6,0,11,0.8464332818984985,0.3901042342185974,-0.29350244998931885,0.9965959787368774
6,0,12,0.7726215720176697,0.4297618269920349,0.21215763688087463,0.9918571710586548
6,0,13,0.7080618143081665,0.41250020265579224,-0.4249292016029358,0.9753344058990479
6,0,14,0.671026885509491,0.4536024034023285,0.32422563433647156,0.4771028459072113
6,0,15,0.5618714094161987,0.37513887882232666,-0.31691017746925354,0.9424426555633545
6,0,16,0.5508634448051453,0.38940760493278503,0.22581428289413452,0.6087098121643066
6,0,17,0.5260307788848877,0.3637174069881439,-0.3596388101577759,0.8962458372116089
6,0,18,0.5123864412307739,0.3721621334552765,0.2172018438577652,0.5784565806388855
6,0,19,0.5224250555038452,0.3510720729827881,-0.3409862518310547,0.8941314816474915
6,0,20,0.5125879645347595,0.36157697439193726,0.18253913521766663,0.5973609089851379
6,0,21,0.532227635383606,0.35480907559394836,-0.3053688108921051,0.8744410276412964
6,0,22,0.526518702507019,0.3679121732711792,0.20397159457206726,0.5922742486000061
6,0,23,0.8205828070640564,0.9207137227058411,-0.13026493787765503,0.7714001536369324
6,0,24,0.7678155303001404,0.9057822227478027,0.13148298859596252,0.7035080790519714
6,0,25,0.7412683367729187,0.963612973690033,-0.23162375390529633,0.24806532263755798
6,0,26,0.7228447794914246,0.9598684906959534,0.15154267847537994,0.1067751944065094
6,0,27,0.6785590648651123,1.114277720451355,0.013601875863969326,0.10738470405340195
6,0,28,0.6028281450271606,1.1883668899536133,0.2655453383922577,0.05161818489432335
6,0,29,0.6959812045097351,1.1479907035827637,0.04169582575559616,0.11788016557693481
6,0,30,0.5922092795372009,1.238569736480713,0.2768239974975586,0.06114044040441513
6,0,31,0.5954941511154175,1.14743173122406,0.0005340969655662775,0.12927383184432983
6,0,32,0.6123294234275818,1.2258332967758179,0.2176458239555359,0.07543697953224182
7,0,0,0.7340799570083618,0.27135297656059265,-0.14339472353458405,0.9972472786903381
7,0,1,0.7446370720863342,0.23936843872070312,-0.1672888696193695,0.9983834028244019
7,0,2,0.7498575448989868,0.23676811158657074,-0.16726964712142944,0.9983084201812744
7,0,3,0.7556251883506775,0.23384875059127808,-0.16733814775943756,0.9986080527305603
7,0,4,0.7378206849098206,0.24481463432312012,-0.11031772941350937,0.9976281523704529
7,0,5,0.7380483746528625,0.2454083263874054,-0.1102934405207634,0.9968259334564209
7,0,6,0.7385604381561279,0.2455948442220688,-0.11033622920513153,0.9975967407226562
7,0,7,0.7870866060256958,0.23761847615242004,-0.1921292394399643,0.9981246590614319
7,0,8,0.7626519799232483,0.2548266351222992,0.0632971003651619,0.9971017837524414
7,0,9,0.7500685453414917,0.2987549901008606,-0.15138354897499084,0.9968417286872864
7,0,10,0.7431132197380066,0.3059213161468506,-0.07488902658224106,0.9951559901237488
7,0,11,0.8472172617912292,0.3896189033985138,-0.29215648770332336,0.9967000484466553
7,0,12,0.7724047899246216,0.42972445487976074,0.21018236875534058,0.9920185208320618
7,0,13,0.7093430757522583,0.4121926724910736,-0.42634689807891846,0.9765322208404541
7,0,14,0.6703293919563293,0.45279067754745483,0.3176283538341522,0.4757148325443268
7,0,15,0.5614942908287048,0.37301990389823914,-0.3590991199016571,0.9440998435020447
7,0,16,0.5505369305610657,0.38771602511405945,0.2069261074066162,0.6080291271209717
7,0,17,0.5258327722549438,0.3608570396900177,-0.4028867781162262,0.898297905921936
7,0,18,0.5121588706970215,0.3695775270462036,0.19266745448112488,0.5768448710441589
7,0,19,0.5222358703613281,0.34746623039245605,-0.3831629157066345,0.8961939811706543
7,0,20,0.5122153759002686,0.3581865727901459,0.15996453166007996,0.5959678292274475
7,0,21,0.5321327447891235,0.3513963520526886,-0.3484555184841156,0.876822829246521
7,0,22,0.5263444185256958,0.36449065804481506,0.18513239920139313,0.59157395362854
7,0,23,0.8210738897323608,0.9204873442649841,-0.1301935315132141,0.7761241793632507
7,0,24,0.7678152322769165,0.905063271522522,0.13146401941776276,0.7126113176345825
7,0,25,0.7555130124092102,1.035469889640808,-0.22744329273700714,0.24599750339984894
7,0,26,0.7265018820762634,1.0334408283233643,0.12615647912025452,0.10978597402572632
7,0,27,0.7553718090057373,1.222756028175354,0.03504394739866257,0.1056743934750557
7,0,28,0.656673014163971,1.2890965938568115,0.2506805658340454,0.05434210225939751
7,0,29,0.78251051902771,1.258796215057373,0.06628667563199997,0.11747731268405914
7,0,30,0.6709681749343872,1.3394089937210083,0.2635936737060547,0.0642257109284401
7,0,31,0.6743726134300232,1.2722679376602173,0.021725766360759735,0.12776318192481995
7,0,32,0.6171045899391174,1.3391777276992798,0.196905717253685,0.07846149057149887
8,0,0,0.7349572777748108,0.27147161960601807,-0.15222123265266418,0.9969444274902344
8,0,1,0.7450249195098877,0.23963171243667603,-0.17394475638866425,0.9982263445854187
8,0,2,0.7503756880760193,0.23702794313430786,-0.17395342886447906,0.998149037361145
8,0,3,0.7560741305351257,0.23410750925540924,-0.17405328154563904,0.998482882976532
8,0,4,0.7382126450538635,0.24497182667255402,-0.11816918104887009,0.9973575472831726
8,0,5,0.738305389881134,0.24594223499298096,-0.11813703924417496,0.9964333176612854
8,0,6,0.7387239933013916,0.24629420042037964,-0.11818115413188934,0.9973114132881165
8,0,7,0.7871270775794983,0.23777417838573456,-0.19609428942203522,0.9979720711708069
8,0,8,0.7626230716705322,0.25534453988075256,0.05902790650725365,0.9967326521873474
8,0,9,0.7511875629425049,0.29880890250205994,-0.15724021196365356,0.9965338110923767
8,0,10,0.743854820728302,0.3059321343898773,-0.08230654895305634,0.9946461915969849
8,0,11,0.8476327657699585,0.3889870345592499,-0.2926395535469055,0.9966928958892822
8,0,12,0.7725124359130859,0.42992663383483887,0.2076403647661209,0.9918286800384521
8,0,13,0.709973156452179,0.4122091829776764,-0.4303235411643982,0.9772037863731384
8,0,14,0.6691036224365234,0.45116370916366577,0.31024497747421265,0.4688846468925476
8,0,15,0.5612090229988098,0.37183746695518494,-0.37607529759407043,0.9448563456535339
8,0,16,0.5507392287254333,0.3869285583496094,0.20232191681861877,0.6023227572441101
8,0,17,0.5259400010108948,0.3606303036212921,-0.4207325875759125,0.8988375663757324
8,0,18,0.5121013522148132,0.36863070726394653,0.18766717612743378,0.5705293416976929
8,0,19,0.522260308265686,0.3458337187767029,-0.4008696973323822,0.8966721296310425
8,0,20,0.5121890902519226,0.35659801959991455,0.155127614736557,0.5898428559303284
8,0,21,0.5321943759918213,0.34902507066726685,-0.36618441343307495,0.8773807287216187
8,0,22,0.526378870010376,0.36226117610931396,0.18067505955696106,0.5862106680870056
8,0,23,0.8215848207473755,0.9199424982070923,-0.12975367903709412,0.7806270718574524
8,0,24,0.7679824829101562,0.9044566750526428,0.1310916393995285,0.7209164500236511
8,0,25,0.7775726318359375,1.019898772239685,-0.21286438405513763,0.24242307245731354
8,0,26,0.7362406253814697,1.0075466632843018,0.11509548127651215,0.11284452676773071
8,0,27,0.792557954788208,1.176512360572815,0.06430213898420334,0.10328049957752228
8,0,28,0.7080530524253845,1.2302258014678955,0.2549741566181183,0.05681635066866875
8,0,29,0.8155171871185303,1.2102398872375488,0.09685749560594559,0.11589864641427994
8,0,30,0.7272672057151794,1.277609944343567,0.2693038880825043,0.06656686216592789
8,0,31,0.7288433313369751,1.2113429307937622,0.05773138254880905,0.12535791099071503
8,0,32,0.6606090068817139,1.2685636281967163,0.21123866736888885,0.08102681487798691
9,0,0,0.7353283762931824,0.2717059850692749,-0.15388105809688568,0.9963696002960205
9,0,1,0.745241105556488,0.24016593396663666,-0.1744229793548584,0.9979386329650879
9,0,2,0.7506569027900696,0.23762065172195435,-0.17444568872451782,0.9978467226028442
9,0,3,0.7563002705574036,0.23478178679943085,-0.1745602786540985,0.9982556700706482
9,0,4,0.7386559247970581,0.24514459073543549,-0.1205543726682663,0.9969255328178406
9,0,5,0.73871910572052,0.24639908969402313,-0.12052858620882034,0.9958233833312988
9,0,6,0.7391563653945923,0.2467379868030548,-0.1205805242061615,0.9968860745429993
9,0,7,0.7871633768081665,0.23835249245166779,-0.19537925720214844,0.9976611733436584
9,0,8,0.7627950310707092,0.25564128160476685,0.05341672524809837,0.9961591362953186
9,0,9,0.7514038681983948,0.2988729178905487,-0.15779241919517517,0.9959975481033325
9,0,10,0.7442445158958435,0.30593687295913696,-0.08538492023944855,0.99384605884552
9,0,11,0.8477723598480225,0.38843294978141785,-0.290692001581192,0.9965736269950867
9,0,12,0.772382378578186,0.429993212223053,0.1944599449634552,0.9913356304168701
9,0,13,0.7109070420265198,0.40727877616882324,-0.43052899837493896,0.9776453375816345
9,0,14,0.6687553524971008,0.446714848279953,0.3039925992488861,0.4610869884490967
9,0,15,0.561355471611023,0.3694029152393341,-0.3822121024131775,0.9450263381004333
9,0,16,0.5505068898200989,0.38461408019065857,0.19631557166576385,0.5952566266059875
9,0,17,0.5251926779747009,0.35871925950050354,-0.4245983362197876,0.898290753364563
9,0,18,0.5120500326156616,0.3677724003791809,0.18131904304027557,0.5633078217506409
9,0,19,0.5216188430786133,0.3428887128829956,-0.40446802973747253,0.8960455656051636
9,0,20,0.5121663808822632,0.35564765334129333,0.14897306263446808,0.5828903913497925
9,0,21,0.5317485928535461,0.3455198407173157,-0.37171247601509094,0.8769124150276184
9,0,22,0.5264247059822083,0.3611994683742523,0.17496363818645477,0.5799529552459717
9,0,23,0.8216456174850464,0.9128830432891846,-0.12722992897033691,0.7852724194526672
9,0,24,0.7679767608642578,0.9021390676498413,0.12839239835739136,0.7275164127349854
9,0,25,0.788300633430481,1.0073031187057495,-0.20475563406944275,0.24087879061698914
9,0,26,0.7427915930747986,0.9865769147872925,0.10587337613105774,0.1164754331111908
9,0,27,0.8052547574043274,1.1551986932754517,0.074003204703331,0.10192995518445969
9,0,28,0.7363246083259583,1.1965285539627075,0.25879967212677,0.05920449271798134
9,0,29,0.8255690932273865,1.1891556978225708,0.10671832412481308,0.11490502208471298
9,0,30,0.7557007074356079,1.2425572872161865,0.2739807963371277,0.06816335767507553
9,0,31,0.7493190169334412,1.1890631914138794,0.0686696246266365,0.1240081861615181
9,0,32,0.6906574964523315,1.2338194847106934,0.21895435452461243,0.08353939652442932
